url,user_id,date,text,views,likes,comments,shares,post_type,created_at,updated_at,category
https://www.linkedin.com/feed/update/6448269493532717056,ef437f47-040e-410b-a1b9-84004b850c8f,2018-09-19 20:00:50.312+00,"¡En bilnea tenemos una oferta activa de empleo para la sede de Valencia! 👇 ✔ Social Media y Social ADS: Facebook, Instagram, LinkedIn y Twitter.  ✔ Conocimiento de WordPress: creación y edición de contenidos optimizados para SEO. ✔ Alto nivel de Inglés. ✔ Gestión activa de clientes. A valorar conocimientos en AdWords (red de búsqueda + Display) y experiencia similar en Agencia. Incorporación inmediata 👌 Si conoces a alguien interesado, te agradecemos que le hables de nosotros. ¡Gracias! hashtag #comunicacion  hashtag #marketing  hashtag #empleo  hashtag #digital  hashtag #valencia",0,0,0,0,Compartido,2025-11-24 05:05:09.429+00,2025-11-24 05:05:09.429+00,
https://www.linkedin.com/feed/update/6450320555533955072,ef437f47-040e-410b-a1b9-84004b850c8f,2018-09-25 11:51:01.6+00,Las compras sociales llegan a Snapchat de la mano de AMAZON!,0,0,0,0,Artículo,2025-11-24 05:05:09.429+00,2025-11-24 05:05:09.429+00,
https://www.linkedin.com/feed/update/6451862288306565120,ef437f47-040e-410b-a1b9-84004b850c8f,2018-09-29 17:57:19.337+00,"El Programa  hashtag #Despega es una iniciativa de NUNSYS, en colaboración con la UPV, que ofrece 5 meses de formación intensiva y desarrollo de proyectos reales, formando parte de nuestro equipo de software. ¿A qué esperas para apuntarte?",0,2,0,0,Compartido,2025-11-24 05:05:09.429+00,2025-11-24 05:05:09.429+00,
https://www.linkedin.com/feed/update/6452633306738487296,ef437f47-040e-410b-a1b9-84004b850c8f,2018-10-01 21:01:04.456+00,"""""Google is introducing a new type of ad unit that will allow advertisers to display shoppable images on publisher websites.""""",0,0,0,0,Compartido,2025-11-24 05:05:09.429+00,2025-11-24 05:05:09.429+00,
https://www.linkedin.com/feed/update/6453933183833513984,ef437f47-040e-410b-a1b9-84004b850c8f,2018-10-05 11:06:19.306+00,Equipo Nunsys!!!  hashtag #Nunsysmission  hashtag #KickOffTecnico2018  hashtag #RetoRoboticaNunsyana,0,34,0,0,Imagen,2025-11-24 05:05:09.429+00,2025-11-24 05:05:09.429+00,
https://www.linkedin.com/feed/update/6457581395937099776,ef437f47-040e-410b-a1b9-84004b850c8f,2018-10-15 12:43:00.852+00,"Robótica, Deep Learning y Jazz. Combinación perfecta.",0,4,1,0,Artículo,2025-11-24 05:05:09.429+00,2025-11-24 05:05:09.429+00,
https://www.linkedin.com/feed/update/6460102103510577152,ef437f47-040e-410b-a1b9-84004b850c8f,2018-10-22 11:39:24.37+00,"Hola a Todos,   Mi amiga y compañera Susana Alarcón Hernández el próximo jueves se encargará de explicar todas las bondades del CRM Microsoft Dynamics365 en un Webinar de 30 minutos.  El objetivos será enseñaros como Dynamics365 ayuda a las empresas a mejorar su eficiencia y rentabilidad. Esta dirigido sobre todo a empresas que quieren reorganizar y optimizar su BBDD en una misma plataforma. Si estáis interesados os podéis inscribir a continuación en el enlace.",0,3,0,0,Compartido,2025-11-24 05:05:09.429+00,2025-11-24 05:05:09.429+00,
https://www.linkedin.com/feed/update/6461140097080262658,ef437f47-040e-410b-a1b9-84004b850c8f,2018-10-25 08:24:01.322+00,Google está probando una funcionalidad para hacer reservas desde el propio buscador 😮,0,4,2,0,Artículo,2025-11-24 05:05:09.429+00,2025-11-24 05:05:09.429+00,
https://www.linkedin.com/feed/update/6461234472640671744,ef437f47-040e-410b-a1b9-84004b850c8f,2018-10-25 14:39:02.209+00,¡¡¡Lo más importante del Black Friday son los 20 días anteriores!!! Aquí tenéis algunos datos interesantes que nos da Google sobre el Black Friday. https://bit.ly/2Sa4vIJ,0,5,0,0,Artículo,2025-11-24 05:05:09.429+00,2025-11-24 05:05:09.429+00,
https://www.linkedin.com/feed/update/6462985505146445824,ef437f47-040e-410b-a1b9-84004b850c8f,2018-10-30 10:37:00.891+00,El nuevo reCaptcha de Google ya sabrá si somos humanos o no sin tener que demostrarlo. ¡GRACIAS!,0,5,0,0,Artículo,2025-11-24 05:05:09.429+00,2025-11-24 05:05:09.429+00,
https://www.linkedin.com/feed/update/6463340090650300416,ef437f47-040e-410b-a1b9-84004b850c8f,2018-10-31 10:06:00.663+00,En los últimos dos años el número de búsquedas en Google sin click en resultados han aumentado un 11%. Actualmente son el 61% de la búsqueda en móvil. Bienvenidos a la nueva era del SEO 😄,0,0,0,0,Artículo,2025-11-24 05:05:09.429+00,2025-11-24 05:05:09.429+00,
https://www.linkedin.com/feed/update/6466253069020598273,ef437f47-040e-410b-a1b9-84004b850c8f,2018-11-08 11:01:08.827+00,Ahora en Instagram podremos promocionar cualquier story publicada. Facebook buscando el dinero fácil 🤣,0,11,2,0,Artículo,2025-11-24 05:05:09.429+00,2025-11-24 05:05:09.429+00,
https://www.linkedin.com/feed/update/6466314701587378176,ef437f47-040e-410b-a1b9-84004b850c8f,2018-11-08 15:06:03.176+00,"No hará los chistes de Matias Prats, pero en china han generado un presentador de noticias con IA para simular el movimiento de la boca sobre una persona real.",0,1,0,0,Artículo,2025-11-24 05:05:09.429+00,2025-11-24 05:05:09.429+00,
https://www.linkedin.com/feed/update/6468129981472993280,ef437f47-040e-410b-a1b9-84004b850c8f,2018-11-13 15:19:19.627+00,"El pasado viernes 9 de noviembre, recibimos, en nuestras instalaciones centrales del Parque Tecnológico de Paterna, una de las visitas más especiales en los últimos tiempos: el Centro de Transfusión de la Comunidad Valenciana. Las gracias os las tenemos que dar a vosotros, por la gran labor que hacéis día a día. Fue un verdadero placer aportar nuestro pequeño granito de arena, y esperamos repetir muchas más veces. Y es que, ser donante no pasa de moda. Gracias de corazón.",0,2,0,0,Compartido,2025-11-24 05:05:09.429+00,2025-11-24 05:05:09.429+00,
https://www.linkedin.com/feed/update/6468444037606105088,ef437f47-040e-410b-a1b9-84004b850c8f,2018-11-14 12:07:16.444+00,"¿Lo urgente, o lo importante?",0,1,0,0,Artículo,2025-11-24 05:05:09.429+00,2025-11-24 05:05:09.429+00,
